image_id,split,mode,backend,reason
9351436R,train,jsn_predicted,heuristic,jsn_predicted_success
9351479R,train,jsn_predicted,heuristic,jsn_predicted_success
9353397L,train,jsn_predicted,heuristic,jsn_predicted_success
9353397R,train,jsn_predicted,heuristic,jsn_predicted_success
9353670L,train,jsn_predicted,heuristic,jsn_predicted_success
9353670R,train,jsn_predicted,heuristic,jsn_predicted_success
9354236L,train,jsn_predicted,heuristic,jsn_predicted_success
9354236R,train,jsn_predicted,heuristic,jsn_predicted_success
9355016L,train,jsn_predicted,heuristic,jsn_predicted_success
9355016R,train,jsn_predicted,heuristic,jsn_predicted_success
9355112L,train,jsn_predicted,heuristic,jsn_predicted_success
9355112R,train,jsn_predicted,heuristic,jsn_predicted_success
9355236L,train,jsn_predicted,heuristic,jsn_predicted_success
9355236R,train,jsn_predicted,heuristic,jsn_predicted_success
9355390L,train,jsn_predicted,heuristic,jsn_predicted_success
9355390R,train,jsn_predicted,heuristic,jsn_predicted_success
9355648L,train,jsn_predicted,heuristic,jsn_predicted_success
9356305L,train,jsn_predicted,heuristic,jsn_predicted_success
9356305R,train,jsn_predicted,heuristic,jsn_predicted_success
9356765L,train,jsn_predicted,heuristic,jsn_predicted_success
9356765R,train,jsn_predicted,heuristic,jsn_predicted_success
9357301L,train,jsn_predicted,heuristic,jsn_predicted_success
9357301R,train,jsn_predicted,heuristic,jsn_predicted_success
9358131L,train,jsn_predicted,heuristic,jsn_predicted_success
9359987L,train,jsn_predicted,heuristic,jsn_predicted_success
9359987R,train,jsn_predicted,heuristic,jsn_predicted_success
9360132L,train,jsn_predicted,heuristic,jsn_predicted_success
9360132R,train,jsn_predicted,heuristic,jsn_predicted_success
9361302L,train,jsn_predicted,heuristic,jsn_predicted_success
9362450L,train,jsn_predicted,heuristic,jsn_predicted_success
9362450R,train,jsn_predicted,heuristic,jsn_predicted_success
9362660L,train,jsn_predicted,heuristic,jsn_predicted_success
9363262L,train,jsn_predicted,heuristic,jsn_predicted_success
9363262R,train,jsn_predicted,heuristic,jsn_predicted_success
9365655R,train,jsn_predicted,heuristic,jsn_predicted_success
9368106L,train,jsn_predicted,heuristic,jsn_predicted_success
9368106R,train,jsn_predicted,heuristic,jsn_predicted_success
9368252L,train,jsn_predicted,heuristic,jsn_predicted_success
9368252R,train,jsn_predicted,heuristic,jsn_predicted_success
9368286L,train,jsn_predicted,heuristic,jsn_predicted_success
9368839L,train,jsn_predicted,heuristic,jsn_predicted_success
9368839R,train,jsn_predicted,heuristic,jsn_predicted_success
9369259L,train,jsn_predicted,heuristic,jsn_predicted_success
9369259R,train,jsn_predicted,heuristic,jsn_predicted_success
9369375R,train,jsn_predicted,heuristic,jsn_predicted_success
9369982R,train,jsn_predicted,heuristic,jsn_predicted_success
9370237L,train,jsn_predicted,heuristic,jsn_predicted_success
9371267L,train,jsn_predicted,heuristic,jsn_predicted_success
9372030L,train,jsn_predicted,heuristic,jsn_predicted_success
9372030R,train,jsn_predicted,heuristic,jsn_predicted_success
9372977L,train,jsn_predicted,heuristic,jsn_predicted_success
9372977R,train,jsn_predicted,heuristic,jsn_predicted_success
9373065L,train,jsn_predicted,heuristic,jsn_predicted_success
9373076L,train,jsn_predicted,heuristic,jsn_predicted_success
9373076R,train,jsn_predicted,heuristic,jsn_predicted_success
9376021L,train,jsn_predicted,heuristic,jsn_predicted_success
9376021R,train,jsn_predicted,heuristic,jsn_predicted_success
9378093L,train,jsn_predicted,heuristic,jsn_predicted_success
9378093R,train,jsn_predicted,heuristic,jsn_predicted_success
9381081L,train,jsn_predicted,heuristic,jsn_predicted_success
9381081R,train,jsn_predicted,heuristic,jsn_predicted_success
9382139L,train,jsn_predicted,heuristic,jsn_predicted_success
9382139R,train,jsn_predicted,heuristic,jsn_predicted_success
9382501L,train,jsn_predicted,heuristic,jsn_predicted_success
9382992L,train,jsn_predicted,heuristic,jsn_predicted_success
9382992R,train,jsn_predicted,heuristic,jsn_predicted_success
9383004L,train,jsn_predicted,heuristic,jsn_predicted_success
9383004R,train,jsn_predicted,heuristic,jsn_predicted_success
9383072R,train,jsn_predicted,heuristic,jsn_predicted_success
9385984L,train,jsn_predicted,heuristic,jsn_predicted_success
9385984R,train,jsn_predicted,heuristic,jsn_predicted_success
9386991L,train,jsn_predicted,heuristic,jsn_predicted_success
9386991R,train,jsn_predicted,heuristic,jsn_predicted_success
9387992L,train,jsn_predicted,heuristic,jsn_predicted_success
9387992R,train,jsn_predicted,heuristic,jsn_predicted_success
9388978L,train,jsn_predicted,heuristic,jsn_predicted_success
9388978R,train,jsn_predicted,heuristic,jsn_predicted_success
9389183L,train,jsn_predicted,heuristic,jsn_predicted_success
9389183R,train,jsn_predicted,heuristic,jsn_predicted_success
9389965L,train,jsn_predicted,heuristic,jsn_predicted_success
9389965R,train,jsn_predicted,heuristic,jsn_predicted_success
9391051R,train,jsn_predicted,heuristic,jsn_predicted_success
9391967L,train,jsn_predicted,heuristic,jsn_predicted_success
9391967R,train,jsn_predicted,heuristic,jsn_predicted_success
9393241R,train,jsn_predicted,heuristic,jsn_predicted_success
9394136R,train,jsn_predicted,heuristic,jsn_predicted_success
9395121L,train,jsn_predicted,heuristic,jsn_predicted_success
9395262L,train,jsn_predicted,heuristic,jsn_predicted_success
9395262R,train,jsn_predicted,heuristic,jsn_predicted_success
9395992L,train,jsn_predicted,heuristic,jsn_predicted_success
9395992R,train,jsn_predicted,heuristic,jsn_predicted_success
9397976L,train,jsn_predicted,heuristic,jsn_predicted_success
9397976R,train,jsn_predicted,heuristic,jsn_predicted_success
9398062L,train,jsn_predicted,heuristic,jsn_predicted_success
9398079L,train,jsn_predicted,heuristic,jsn_predicted_success
9398079R,train,jsn_predicted,heuristic,jsn_predicted_success
9400081L,train,jsn_predicted,heuristic,jsn_predicted_success
9400081R,train,jsn_predicted,heuristic,jsn_predicted_success
9400975L,train,jsn_predicted,heuristic,jsn_predicted_success
9401050L,train,jsn_predicted,heuristic,jsn_predicted_success
9401050R,train,jsn_predicted,heuristic,jsn_predicted_success
9401956L,train,jsn_predicted,heuristic,jsn_predicted_success
9401956R,train,jsn_predicted,heuristic,jsn_predicted_success
9402055R,train,jsn_predicted,heuristic,jsn_predicted_success
9402960R,train,jsn_predicted,heuristic,jsn_predicted_success
9403165R,train,jsn_predicted,heuristic,jsn_predicted_success
9405118L,train,jsn_predicted,heuristic,jsn_predicted_success
9405118R,train,jsn_predicted,heuristic,jsn_predicted_success
9406109R,train,jsn_predicted,heuristic,jsn_predicted_success
9407138L,train,jsn_predicted,heuristic,jsn_predicted_success
9407138R,train,jsn_predicted,heuristic,jsn_predicted_success
9407340L,train,jsn_predicted,heuristic,jsn_predicted_success
9407340R,train,jsn_predicted,heuristic,jsn_predicted_success
9407587L,train,jsn_predicted,heuristic,jsn_predicted_success
9407587R,train,jsn_predicted,heuristic,jsn_predicted_success
9409941L,train,jsn_predicted,heuristic,jsn_predicted_success
9410021L,train,jsn_predicted,heuristic,jsn_predicted_success
9410021R,train,jsn_predicted,heuristic,jsn_predicted_success
9411118L,train,jsn_predicted,heuristic,jsn_predicted_success
9411555R,train,jsn_predicted,heuristic,jsn_predicted_success
9412037R,train,jsn_predicted,heuristic,jsn_predicted_success
9412123R,train,jsn_predicted,heuristic,jsn_predicted_success
9413039L,train,jsn_predicted,heuristic,jsn_predicted_success
9413319L,train,jsn_predicted,heuristic,jsn_predicted_success
9413319R,train,jsn_predicted,heuristic,jsn_predicted_success
9413377L,train,jsn_predicted,heuristic,jsn_predicted_success
9413377R,train,jsn_predicted,heuristic,jsn_predicted_success
9413676R,train,jsn_predicted,heuristic,jsn_predicted_success
9416063L,train,jsn_predicted,heuristic,jsn_predicted_success
9416063R,train,jsn_predicted,heuristic,jsn_predicted_success
9416308L,train,jsn_predicted,heuristic,jsn_predicted_success
9416308R,train,jsn_predicted,heuristic,jsn_predicted_success
9416423L,train,jsn_predicted,heuristic,jsn_predicted_success
9416423R,train,jsn_predicted,heuristic,jsn_predicted_success
9417006L,train,jsn_predicted,heuristic,jsn_predicted_success
9417006R,train,jsn_predicted,heuristic,jsn_predicted_success
9417104L,train,jsn_predicted,heuristic,jsn_predicted_success
9417104R,train,jsn_predicted,heuristic,jsn_predicted_success
9417349L,train,jsn_predicted,heuristic,jsn_predicted_success
9417349R,train,jsn_predicted,heuristic,jsn_predicted_success
9418298R,train,jsn_predicted,heuristic,jsn_predicted_success
9419379L,train,jsn_predicted,heuristic,jsn_predicted_success
9419379R,train,jsn_predicted,heuristic,jsn_predicted_success
9420978L,train,jsn_predicted,heuristic,jsn_predicted_success
9422008L,train,jsn_predicted,heuristic,jsn_predicted_success
9422008R,train,jsn_predicted,heuristic,jsn_predicted_success
9422393L,train,jsn_predicted,heuristic,jsn_predicted_success
9422393R,train,jsn_predicted,heuristic,jsn_predicted_success
9423086L,train,jsn_predicted,heuristic,jsn_predicted_success
9423358L,train,jsn_predicted,heuristic,jsn_predicted_success
9425004R,train,jsn_predicted,heuristic,jsn_predicted_success
9425032R,train,jsn_predicted,heuristic,jsn_predicted_success
9425661R,train,jsn_predicted,heuristic,jsn_predicted_success
9425737R,train,jsn_predicted,heuristic,jsn_predicted_success
9426339L,train,jsn_predicted,heuristic,jsn_predicted_success
9426339R,train,jsn_predicted,heuristic,jsn_predicted_success
9427002L,train,jsn_predicted,heuristic,jsn_predicted_success
9427002R,train,jsn_predicted,heuristic,jsn_predicted_success
9427182L,train,jsn_predicted,heuristic,jsn_predicted_success
9427182R,train,jsn_predicted,heuristic,jsn_predicted_success
9429319L,train,jsn_predicted,heuristic,jsn_predicted_success
9430147L,train,jsn_predicted,heuristic,jsn_predicted_success
9430888R,train,jsn_predicted,heuristic,jsn_predicted_success
9431280L,train,jsn_predicted,heuristic,jsn_predicted_success
9431345L,train,jsn_predicted,heuristic,jsn_predicted_success
9431345R,train,jsn_predicted,heuristic,jsn_predicted_success
9432102L,train,jsn_predicted,heuristic,jsn_predicted_success
9432102R,train,jsn_predicted,heuristic,jsn_predicted_success
9432327R,train,jsn_predicted,heuristic,jsn_predicted_success
9432389L,train,jsn_predicted,heuristic,jsn_predicted_success
9432585L,train,jsn_predicted,heuristic,jsn_predicted_success
9433383L,train,jsn_predicted,heuristic,jsn_predicted_success
9433383R,train,jsn_predicted,heuristic,jsn_predicted_success
9434318L,train,jsn_predicted,heuristic,jsn_predicted_success
9434318R,train,jsn_predicted,heuristic,jsn_predicted_success
9435250L,train,jsn_predicted,heuristic,jsn_predicted_success
9435250R,train,jsn_predicted,heuristic,jsn_predicted_success
9435600L,train,jsn_predicted,heuristic,jsn_predicted_success
9435600R,train,jsn_predicted,heuristic,jsn_predicted_success
9435855L,train,jsn_predicted,heuristic,jsn_predicted_success
9435855R,train,jsn_predicted,heuristic,jsn_predicted_success
9436187L,train,jsn_predicted,heuristic,jsn_predicted_success
9436187R,train,jsn_predicted,heuristic,jsn_predicted_success
9436383L,train,jsn_predicted,heuristic,jsn_predicted_success
9436383R,train,jsn_predicted,heuristic,jsn_predicted_success
9438149R,train,jsn_predicted,heuristic,jsn_predicted_success
9438337R,train,jsn_predicted,heuristic,jsn_predicted_success
9439411R,train,jsn_predicted,heuristic,jsn_predicted_success
9439881L,train,jsn_predicted,heuristic,jsn_predicted_success
9439881R,train,jsn_predicted,heuristic,jsn_predicted_success
9440005L,train,jsn_predicted,heuristic,jsn_predicted_success
9440883R,train,jsn_predicted,heuristic,jsn_predicted_success
9441307R,train,jsn_predicted,heuristic,jsn_predicted_success
9442298R,train,jsn_predicted,heuristic,jsn_predicted_success
9443135L,train,jsn_predicted,heuristic,jsn_predicted_success
9443223L,train,jsn_predicted,heuristic,jsn_predicted_success
9443223R,train,jsn_predicted,heuristic,jsn_predicted_success
9444132L,train,jsn_predicted,heuristic,jsn_predicted_success
9444295L,train,jsn_predicted,heuristic,jsn_predicted_success
9444295R,train,jsn_predicted,heuristic,jsn_predicted_success
9444883L,train,jsn_predicted,heuristic,jsn_predicted_success
9444883R,train,jsn_predicted,heuristic,jsn_predicted_success
9445264L,train,jsn_predicted,heuristic,jsn_predicted_success
9445264R,train,jsn_predicted,heuristic,jsn_predicted_success
9446883L,train,jsn_predicted,heuristic,jsn_predicted_success
9446883R,train,jsn_predicted,heuristic,jsn_predicted_success
9447378R,train,jsn_predicted,heuristic,jsn_predicted_success
9448099L,train,jsn_predicted,heuristic,jsn_predicted_success
9448099R,train,jsn_predicted,heuristic,jsn_predicted_success
9448563L,train,jsn_predicted,heuristic,jsn_predicted_success
9449288L,train,jsn_predicted,heuristic,jsn_predicted_success
9449288R,train,jsn_predicted,heuristic,jsn_predicted_success
9449412R,train,jsn_predicted,heuristic,jsn_predicted_success
9450119L,train,jsn_predicted,heuristic,jsn_predicted_success
9450119R,train,jsn_predicted,heuristic,jsn_predicted_success
9450291L,train,jsn_predicted,heuristic,jsn_predicted_success
9450291R,train,jsn_predicted,heuristic,jsn_predicted_success
9450853L,train,jsn_predicted,heuristic,jsn_predicted_success
9450853R,train,jsn_predicted,heuristic,jsn_predicted_success
9451217L,train,jsn_predicted,heuristic,jsn_predicted_success
9451217R,train,jsn_predicted,heuristic,jsn_predicted_success
9451281R,train,jsn_predicted,heuristic,jsn_predicted_success
9452269L,train,jsn_predicted,heuristic,jsn_predicted_success
9452269R,train,jsn_predicted,heuristic,jsn_predicted_success
9452628L,train,jsn_predicted,heuristic,jsn_predicted_success
9452628R,train,jsn_predicted,heuristic,jsn_predicted_success
9453107L,train,jsn_predicted,heuristic,jsn_predicted_success
9453107R,train,jsn_predicted,heuristic,jsn_predicted_success
9453364L,train,jsn_predicted,heuristic,jsn_predicted_success
9454100L,train,jsn_predicted,heuristic,jsn_predicted_success
9454100R,train,jsn_predicted,heuristic,jsn_predicted_success
9454308L,train,jsn_predicted,heuristic,jsn_predicted_success
9454413L,train,jsn_predicted,heuristic,jsn_predicted_success
9454413R,train,jsn_predicted,heuristic,jsn_predicted_success
9455238L,train,jsn_predicted,heuristic,jsn_predicted_success
9455238R,train,jsn_predicted,heuristic,jsn_predicted_success
9455270L,train,jsn_predicted,heuristic,jsn_predicted_success
9455361L,train,jsn_predicted,heuristic,jsn_predicted_success
9455361R,train,jsn_predicted,heuristic,jsn_predicted_success
9455502L,train,jsn_predicted,heuristic,jsn_predicted_success
9455502R,train,jsn_predicted,heuristic,jsn_predicted_success
9456266L,train,jsn_predicted,heuristic,jsn_predicted_success
9456266R,train,jsn_predicted,heuristic,jsn_predicted_success
9456499L,train,jsn_predicted,heuristic,jsn_predicted_success
9456499R,train,jsn_predicted,heuristic,jsn_predicted_success
9456548L,train,jsn_predicted,heuristic,jsn_predicted_success
9457863R,train,jsn_predicted,heuristic,jsn_predicted_success
9458093R,train,jsn_predicted,heuristic,jsn_predicted_success
9458237L,train,jsn_predicted,heuristic,jsn_predicted_success
9458237R,train,jsn_predicted,heuristic,jsn_predicted_success
9458286L,train,jsn_predicted,heuristic,jsn_predicted_success
9458286R,train,jsn_predicted,heuristic,jsn_predicted_success
9458391L,train,jsn_predicted,heuristic,jsn_predicted_success
9458391R,train,jsn_predicted,heuristic,jsn_predicted_success
9459116L,train,jsn_predicted,heuristic,jsn_predicted_success
9459743R,train,jsn_predicted,heuristic,jsn_predicted_success
9460377L,train,jsn_predicted,heuristic,jsn_predicted_success
9461271L,train,jsn_predicted,heuristic,jsn_predicted_success
9461271R,train,jsn_predicted,heuristic,jsn_predicted_success
9461329L,train,jsn_predicted,heuristic,jsn_predicted_success
